team,role,name,title,source_url,as_of,confidence
Denver Nuggets,coaching,Chase Buford,Assistant Coach,https://www.nba.com/nuggets/staff,2026-09-19,high
Denver Nuggets,coaching,Ognjen Stojakovic,Assistant Coach,https://www.nba.com/nuggets/staff,2026-09-19,high
Denver Nuggets,coaching,John Beckett,Assistant Coach,https://www.nba.com/nuggets/staff,2026-09-19,high
Denver Nuggets,coaching,Elvis Valcarcel,Assistant Coach,https://www.nba.com/nuggets/staff,2026-09-19,high
Denver Nuggets,coaching,Rodney Billups,Assistant Coach,https://www.nba.com/nuggets/staff,2026-09-19,high
Denver Nuggets,coaching,Travess Armenta,Player Development Coach,https://www.nba.com/nuggets/staff,2026-09-19,high
Denver Nuggets,coaching,Cam Griffin,Player Development Coach,https://www.nba.com/nuggets/staff,2026-09-19,high
Denver Nuggets,coaching,Sean Nolen,Player Development Coach,https://www.nba.com/nuggets/staff,2026-09-19,high
Denver Nuggets,coaching,Ben Potts,Player Development Coach/Head Video Coordinator,https://www.nba.com/nuggets/staff,2026-09-19,high
Denver Nuggets,coaching,Aziz Leeks,Player Development Coach/Assistant Video Coordinator,https://www.nba.com/nuggets/staff,2026-09-19,high
Denver Nuggets,medical,Steve Short,Vice President of Sports Medicine and Allied Practice,https://www.nba.com/nuggets/staff,2026-09-19,high
Denver Nuggets,medical,Dan Shimensky,Head Athletic Trainer,https://www.nba.com/nuggets/staff,2026-09-19,high
Denver Nuggets,medical,Jason Miller,Associate Head Athletic Trainer,https://www.nba.com/nuggets/staff,2026-09-19,high
Denver Nuggets,medical,Felipe Eichenberger,Vice President of Sports Performance,https://www.nba.com/nuggets/staff,2026-09-19,high
Denver Nuggets,medical,Claus Antunes de Souza,Associate Head Strength & Conditioning Coach,https://www.nba.com/nuggets/staff,2026-09-19,high
Denver Nuggets,medical,Nico Philipp,Sports Scientist / Asst. S&C Coach,https://www.nba.com/nuggets/staff,2026-09-19,high
Denver Nuggets,medical,Jack Friesen,Physical Therapist,https://www.nba.com/nuggets/staff,2026-09-19,high
Denver Nuggets,medical,Nikki Jupe,Performance Dietician,https://www.nba.com/nuggets/staff,2026-09-19,high
Denver Nuggets,medical,Giselle Harrold,Massage Therapist,https://www.nba.com/nuggets/staff,2026-09-19,high
Denver Nuggets,basketball_ops,Derek Norman,Equipment Manager,https://www.nba.com/nuggets/staff,2026-09-19,high
Denver Nuggets,business,Nick O'Hayre,Vice President of Media Relations,https://www.nba.com/nuggets/staff,2026-09-19,high
Denver Nuggets,analytics,Nicholas Kalinowski,Basketball Analytics Associate,https://www.nbastuffer.com/analytics101/nba-teams-that-have-analytics-department/,2026-09-19,medium
